 Frequency [Hz] - Resonance Curve	Volatge [V] - Resonance Curve	
3089.50	0.11	
3091.00	0.11	
3092.50	0.11	
3094.00	0.11	
3095.50	0.11	
3097.00	0.11	
3098.50	0.11	
3100.00	0.11	
3101.50	0.11	
3103.00	0.11	
3104.50	0.11	
3106.00	0.11	
3107.50	0.11	
3109.00	0.11	
3110.50	0.11	
3112.00	0.11	
3113.50	0.11	
3115.00	0.11	
3116.50	0.11	
3118.00	0.11	
3119.50	0.11	
3121.00	0.11	
3122.50	0.11	
3124.00	0.11	
3125.50	0.11	
3127.00	0.11	
3128.50	0.11	
3130.00	0.11	
3131.50	0.11	
3133.00	0.11	
3134.50	0.11	
3136.00	0.11	
3137.50	0.11	
3139.00	0.11	
3140.50	0.11	
3142.00	0.11	
3143.50	0.12	
3145.00	0.12	
3146.50	0.12	
3148.00	0.12	
3149.50	0.12	
3151.00	0.12	
3152.50	0.12	
3154.00	0.12	
3155.50	0.12	
3157.00	0.12	
3158.50	0.12	
3160.00	0.12	
3161.50	0.12	
3163.00	0.12	
3164.50	0.12	
3166.00	0.12	
3167.50	0.12	
3169.00	0.12	
3170.50	0.12	
3172.00	0.12	
3173.50	0.12	
3175.00	0.12	
3176.50	0.12	
3178.00	0.12	
3179.50	0.12	
3181.00	0.12	
3182.50	0.12	
3184.00	0.12	
3185.50	0.12	
3187.00	0.12	
3188.50	0.12	
3190.00	0.12	
3191.50	0.12	
3193.00	0.12	
3194.50	0.12	
3196.00	0.12	
3197.50	0.12	
3199.00	0.12	
3200.50	0.12	
3202.00	0.12	
3203.50	0.12	
3205.00	0.12	
3206.50	0.12	
3208.00	0.12	
3209.50	0.12	
3211.00	0.12	
3212.50	0.12	
3214.00	0.12	
3215.50	0.12	
3217.00	0.12	
3218.50	0.12	
3220.00	0.12	
3221.50	0.12	
3223.00	0.12	
3224.50	0.12	
3226.00	0.12	
3227.50	0.12	
3229.00	0.12	
3230.50	0.12	
3232.00	0.12	
3233.50	0.12	
3235.00	0.12	
3236.50	0.12	
3238.00	0.12	
3239.50	0.12	
3241.00	0.12	
3242.50	0.12	
3244.00	0.12	
3245.50	0.12	
3247.00	0.12	
3248.50	0.12	
3250.00	0.12	
3251.50	0.12	
3253.00	0.12	
3254.50	0.12	
3256.00	0.12	
3257.50	0.12	
3259.00	0.12	
3260.50	0.12	
3262.00	0.12	
3263.50	0.12	
3265.00	0.12	
3266.50	0.12	
3268.00	0.12	
3269.50	0.12	
3271.00	0.12	
3272.50	0.12	
3274.00	0.12	
3275.50	0.13	
3277.00	0.13	
3278.50	0.13	
3280.00	0.13	
3281.50	0.13	
3283.00	0.13	
3284.50	0.13	
3286.00	0.13	
3287.50	0.13	
3289.00	0.13	
3290.50	0.13	
3292.00	0.13	
3293.50	0.13	
3295.00	0.13	
3296.50	0.13	
3298.00	0.13	
3299.50	0.13	
3301.00	0.13	
3302.50	0.13	
3304.00	0.13	
3305.50	0.13	
3307.00	0.13	
3308.50	0.13	
3310.00	0.13	
3311.50	0.13	
3313.00	0.13	
3314.50	0.13	
3316.00	0.13	
3317.50	0.13	
3319.00	0.13	
3320.50	0.13	
3322.00	0.13	
3323.50	0.13	
3325.00	0.13	
3326.50	0.13	
3328.00	0.13	
3329.50	0.13	
3331.00	0.13	
3332.50	0.13	
3334.00	0.13	
3335.50	0.13	
3337.00	0.13	
3338.50	0.13	
3340.00	0.13	
3341.50	0.13	
3343.00	0.13	
3344.50	0.13	
3346.00	0.13	
3347.50	0.13	
3349.00	0.13	
3350.50	0.13	
3352.00	0.13	
3353.50	0.13	
3355.00	0.13	
3356.50	0.13	
3358.00	0.13	
3359.50	0.13	
3361.00	0.13	
3362.50	0.13	
3364.00	0.13	
3365.50	0.13	
3367.00	0.13	
3368.50	0.13	
3370.00	0.13	
3371.50	0.13	
3373.00	0.13	
3374.50	0.13	
3376.00	0.13	
3377.50	0.13	
3379.00	0.13	
3380.50	0.13	
3382.00	0.13	
3383.50	0.13	
3385.00	0.13	
3386.50	0.13	
3388.00	0.13	
3389.50	0.13	
3391.00	0.13	
3392.50	0.13	
3394.00	0.13	
3395.50	0.13	
3397.00	0.13	
3398.50	0.13	
3400.00	0.13	
3401.50	0.13	
3403.00	0.13	
3404.50	0.13	
3406.00	0.13	
3407.50	0.13	
3409.00	0.13	
3410.50	0.13	
3412.00	0.14	
3413.50	0.14	
3415.00	0.14	
3416.50	0.14	
3418.00	0.14	
3419.50	0.14	
3421.00	0.14	
3422.50	0.14	
3424.00	0.14	
3425.50	0.14	
3427.00	0.14	
3428.50	0.14	
3430.00	0.14	
3431.50	0.14	
3433.00	0.14	
3434.50	0.14	
3436.00	0.14	
3437.50	0.14	
3439.00	0.14	
3440.50	0.14	
3442.00	0.14	
3443.50	0.14	
3445.00	0.14	
3446.50	0.14	
3448.00	0.14	
3449.50	0.14	
3451.00	0.14	
3452.50	0.14	
3454.00	0.14	
3455.50	0.14	
3457.00	0.14	
3458.50	0.14	
3460.00	0.14	
3461.50	0.14	
3463.00	0.14	
3464.50	0.14	
3466.00	0.14	
3467.50	0.14	
3469.00	0.14	
3470.50	0.14	
3472.00	0.14	
3473.50	0.14	
3475.00	0.14	
3476.50	0.14	
3478.00	0.14	
3479.50	0.14	
3481.00	0.14	
3482.50	0.14	
3484.00	0.14	
3485.50	0.14	
3487.00	0.14	
3488.50	0.14	
3490.00	0.14	
3491.50	0.14	
3493.00	0.14	
3494.50	0.14	
3496.00	0.14	
3497.50	0.14	
3499.00	0.14	
3500.50	0.14	
3502.00	0.14	
3503.50	0.14	
3505.00	0.14	
3506.50	0.14	
3508.00	0.14	
3509.50	0.14	
3511.00	0.14	
3512.50	0.14	
3514.00	0.14	
3515.50	0.14	
3517.00	0.14	
3518.50	0.14	
3520.00	0.14	
3521.50	0.14	
3523.00	0.14	
3524.50	0.14	
3526.00	0.14	
3527.50	0.14	
3529.00	0.14	
3530.50	0.14	
3532.00	0.14	
3533.50	0.14	
3535.00	0.14	
3536.50	0.14	
3538.00	0.14	
3539.50	0.14	
3541.00	0.14	
3542.50	0.14	
3544.00	0.14	
3545.50	0.14	
3547.00	0.14	
3548.50	0.14	
3550.00	0.14	
3551.50	0.14	
3553.00	0.14	
3554.50	0.15	
3556.00	0.15	
3557.50	0.15	
3559.00	0.15	
3560.50	0.15	
3562.00	0.15	
3563.50	0.15	
3565.00	0.15	
3566.50	0.15	
3568.00	0.15	
3569.50	0.15	
3571.00	0.15	
3572.50	0.15	
3574.00	0.15	
3575.50	0.15	
3577.00	0.15	
3578.50	0.15	
3580.00	0.15	
3581.50	0.15	
3583.00	0.15	
3584.50	0.15	
3586.00	0.15	
3587.50	0.15	
3589.00	0.15	
3590.50	0.15	
3592.00	0.15	
3593.50	0.15	
3595.00	0.15	
3596.50	0.15	
3598.00	0.15	
3599.50	0.15	
3601.00	0.15	
3602.50	0.15	
3604.00	0.15	
3605.50	0.15	
3607.00	0.15	
3608.50	0.15	
3610.00	0.15	
3611.50	0.15	
3613.00	0.15	
3614.50	0.15	
3616.00	0.15	
3617.50	0.15	
3619.00	0.15	
3620.50	0.15	
3622.00	0.15	
3623.50	0.15	
3625.00	0.15	
3626.50	0.15	
3628.00	0.15	
3629.50	0.15	
3631.00	0.15	
3632.50	0.15	
3634.00	0.15	
3635.50	0.15	
3637.00	0.15	
3638.50	0.15	
3640.00	0.15	
3641.50	0.15	
3643.00	0.15	
3644.50	0.15	
3646.00	0.15	
3647.50	0.15	
3649.00	0.15	
3650.50	0.15	
3652.00	0.15	
3653.50	0.15	
3655.00	0.15	
3656.50	0.15	
3658.00	0.15	
3659.50	0.15	
3661.00	0.15	
3662.50	0.15	
3664.00	0.15	
3665.50	0.15	
3667.00	0.15	
3668.50	0.15	
3670.00	0.15	
3671.50	0.15	
3673.00	0.15	
3674.50	0.15	
3676.00	0.15	
3677.50	0.15	
3679.00	0.15	
3680.50	0.15	
3682.00	0.15	
3683.50	0.15	
3685.00	0.15	
3686.50	0.15	
3688.00	0.15	
3689.50	0.15	
3691.00	0.15	
3692.50	0.15	
3694.00	0.15	
3695.50	0.15	
3697.00	0.15	
3698.50	0.15	
3700.00	0.15	
3701.50	0.15	
3703.00	0.16	
3704.50	0.16	
3706.00	0.16	
3707.50	0.16	
3709.00	0.16	
3710.50	0.16	
3712.00	0.16	
3713.50	0.16	
3715.00	0.16	
3716.50	0.16	
3718.00	0.16	
3719.50	0.16	
3721.00	0.16	
3722.50	0.16	
3724.00	0.16	
3725.50	0.16	
3727.00	0.16	
3728.50	0.16	
3730.00	0.16	
3731.50	0.16	
3733.00	0.16	
3734.50	0.16	
3736.00	0.16	
3737.50	0.16	
3739.00	0.16	
3740.50	0.16	
3742.00	0.16	
3743.50	0.16	
3745.00	0.16	
3746.50	0.16	
3748.00	0.16	
3749.50	0.16	
3751.00	0.16	
3752.50	0.16	
3754.00	0.16	
3755.50	0.16	
3757.00	0.16	
3758.50	0.16	
3760.00	0.16	
3761.50	0.16	
3763.00	0.16	
3764.50	0.16	
3766.00	0.16	
3767.50	0.16	
3769.00	0.16	
3770.50	0.16	
3772.00	0.16	
3773.50	0.16	
3775.00	0.16	
3776.50	0.16	
3778.00	0.16	
3779.50	0.16	
3781.00	0.16	
3782.50	0.16	
3784.00	0.16	
3785.50	0.16	
3787.00	0.16	
3788.50	0.16	
3790.00	0.16	
3791.50	0.16	
3793.00	0.16	
3794.50	0.16	
3796.00	0.16	
3797.50	0.16	
3799.00	0.16	
3800.50	0.16	
3802.00	0.16	
3803.50	0.16	
3805.00	0.16	
3806.50	0.16	
3808.00	0.16	
3809.50	0.16	
3811.00	0.16	
3812.50	0.16	
3814.00	0.16	
3815.50	0.16	
3817.00	0.16	
3818.50	0.16	
3820.00	0.16	
3821.50	0.16	
3823.00	0.16	
3824.50	0.16	
3826.00	0.16	
3827.50	0.16	
3829.00	0.16	
3830.50	0.16	
3832.00	0.16	
3833.50	0.16	
3835.00	0.16	
3836.50	0.16	
3838.00	0.16	
3839.50	0.16	
3841.00	0.16	
3842.50	0.16	
3844.00	0.16	
3845.50	0.16	
3847.00	0.16	
3848.50	0.16	
3850.00	0.16	
3851.50	0.16	
3853.00	0.16	
3854.50	0.16	
3856.00	0.17	
3857.50	0.17	
3859.00	0.17	
3860.50	0.17	
3862.00	0.17	
3863.50	0.17	
3865.00	0.17	
3866.50	0.17	
3868.00	0.17	
3869.50	0.17	
3871.00	0.17	
3872.50	0.17	
3874.00	0.17	
3875.50	0.17	
3877.00	0.17	
3878.50	0.17	
3880.00	0.17	
3881.50	0.17	
3883.00	0.17	
3884.50	0.17	
3886.00	0.17	
3887.50	0.17	
3889.00	0.17	
3890.50	0.17	
3892.00	0.17	
3893.50	0.17	
3895.00	0.17	
3896.50	0.17	
3898.00	0.17	
3899.50	0.17	
3901.00	0.17	
3902.50	0.17	
3904.00	0.17	
3905.50	0.17	
3907.00	0.17	
3908.50	0.17	
3910.00	0.17	
3911.50	0.17	
3913.00	0.17	
3914.50	0.17	
3916.00	0.17	
3917.50	0.17	
3919.00	0.17	
3920.50	0.17	
3922.00	0.17	
3923.50	0.17	
3925.00	0.17	
3926.50	0.17	
3928.00	0.17	
3929.50	0.17	
3931.00	0.17	
3932.50	0.17	
3934.00	0.17	
3935.50	0.17	
3937.00	0.17	
3938.50	0.17	
3940.00	0.17	
3941.50	0.17	
3943.00	0.17	
3944.50	0.17	
3946.00	0.17	
3947.50	0.17	
3949.00	0.17	
3950.50	0.17	
3952.00	0.17	
3953.50	0.17	
3955.00	0.17	
3956.50	0.17	
3958.00	0.17	
3959.50	0.17	
3961.00	0.17	
3962.50	0.17	
3964.00	0.17	
3965.50	0.17	
3967.00	0.17	
3968.50	0.17	
3970.00	0.17	
3971.50	0.17	
3973.00	0.17	
3974.50	0.17	
3976.00	0.17	
3977.50	0.17	
3979.00	0.17	
3980.50	0.17	
3982.00	0.17	
3983.50	0.17	
3985.00	0.17	
3986.50	0.17	
3988.00	0.17	
3989.50	0.17	
3991.00	0.17	
3992.50	0.17	
3994.00	0.17	
3995.50	0.17	
3997.00	0.17	
3998.50	0.17	
4000.00	0.17	
