 Frequency [Hz] - Resonance Curve	Volatge [V] - Resonance Curve	
3089.50	0.38	
3091.00	0.38	
3092.50	0.38	
3094.00	0.38	
3095.50	0.38	
3097.00	0.38	
3098.50	0.38	
3100.00	0.38	
3101.50	0.38	
3103.00	0.38	
3104.50	0.38	
3106.00	0.38	
3107.50	0.38	
3109.00	0.38	
3110.50	0.38	
3112.00	0.38	
3113.50	0.38	
3115.00	0.38	
3116.50	0.38	
3118.00	0.38	
3119.50	0.38	
3121.00	0.38	
3122.50	0.38	
3124.00	0.38	
3125.50	0.38	
3127.00	0.38	
3128.50	0.38	
3130.00	0.38	
3131.50	0.38	
3133.00	0.38	
3134.50	0.38	
3136.00	0.38	
3137.50	0.38	
3139.00	0.38	
3140.50	0.38	
3142.00	0.38	
3143.50	0.38	
3145.00	0.38	
3146.50	0.38	
3148.00	0.38	
3149.50	0.38	
3151.00	0.38	
3152.50	0.38	
3154.00	0.38	
3155.50	0.38	
3157.00	0.38	
3158.50	0.38	
3160.00	0.38	
3161.50	0.38	
3163.00	0.38	
3164.50	0.38	
3166.00	0.38	
3167.50	0.38	
3169.00	0.38	
3170.50	0.38	
3172.00	0.38	
3173.50	0.39	
3175.00	0.39	
3176.50	0.39	
3178.00	0.39	
3179.50	0.39	
3181.00	0.39	
3182.50	0.39	
3184.00	0.39	
3185.50	0.39	
3187.00	0.39	
3188.50	0.39	
3190.00	0.39	
3191.50	0.39	
3193.00	0.39	
3194.50	0.39	
3196.00	0.39	
3197.50	0.39	
3199.00	0.39	
3200.50	0.39	
3202.00	0.39	
3203.50	0.39	
3205.00	0.39	
3206.50	0.39	
3208.00	0.39	
3209.50	0.39	
3211.00	0.39	
3212.50	0.39	
3214.00	0.39	
3215.50	0.39	
3217.00	0.39	
3218.50	0.39	
3220.00	0.39	
3221.50	0.39	
3223.00	0.39	
3224.50	0.39	
3226.00	0.39	
3227.50	0.39	
3229.00	0.39	
3230.50	0.39	
3232.00	0.39	
3233.50	0.39	
3235.00	0.39	
3236.50	0.39	
3238.00	0.39	
3239.50	0.39	
3241.00	0.39	
3242.50	0.39	
3244.00	0.39	
3245.50	0.39	
3247.00	0.39	
3248.50	0.39	
3250.00	0.39	
3251.50	0.39	
3253.00	0.39	
3254.50	0.39	
3256.00	0.39	
3257.50	0.39	
3259.00	0.39	
3260.50	0.39	
3262.00	0.39	
3263.50	0.39	
3265.00	0.39	
3266.50	0.39	
3268.00	0.39	
3269.50	0.39	
3271.00	0.39	
3272.50	0.40	
3274.00	0.40	
3275.50	0.40	
3277.00	0.40	
3278.50	0.40	
3280.00	0.40	
3281.50	0.40	
3283.00	0.40	
3284.50	0.40	
3286.00	0.40	
3287.50	0.40	
3289.00	0.40	
3290.50	0.40	
3292.00	0.40	
3293.50	0.40	
3295.00	0.40	
3296.50	0.40	
3298.00	0.40	
3299.50	0.40	
3301.00	0.40	
3302.50	0.40	
3304.00	0.40	
3305.50	0.40	
3307.00	0.40	
3308.50	0.40	
3310.00	0.40	
3311.50	0.40	
3313.00	0.40	
3314.50	0.40	
3316.00	0.40	
3317.50	0.40	
3319.00	0.40	
3320.50	0.40	
3322.00	0.40	
3323.50	0.40	
3325.00	0.40	
3326.50	0.40	
3328.00	0.40	
3329.50	0.40	
3331.00	0.40	
3332.50	0.40	
3334.00	0.40	
3335.50	0.40	
3337.00	0.40	
3338.50	0.40	
3340.00	0.40	
3341.50	0.40	
3343.00	0.40	
3344.50	0.40	
3346.00	0.40	
3347.50	0.40	
3349.00	0.40	
3350.50	0.40	
3352.00	0.40	
3353.50	0.40	
3355.00	0.40	
3356.50	0.40	
3358.00	0.40	
3359.50	0.40	
3361.00	0.40	
3362.50	0.40	
3364.00	0.40	
3365.50	0.40	
3367.00	0.40	
3368.50	0.40	
3370.00	0.40	
3371.50	0.40	
3373.00	0.40	
3374.50	0.40	
3376.00	0.40	
3377.50	0.40	
3379.00	0.40	
3380.50	0.40	
3382.00	0.40	
3383.50	0.40	
3385.00	0.40	
3386.50	0.41	
3388.00	0.41	
3389.50	0.41	
3391.00	0.41	
3392.50	0.41	
3394.00	0.41	
3395.50	0.41	
3397.00	0.41	
3398.50	0.41	
3400.00	0.41	
3401.50	0.41	
3403.00	0.41	
3404.50	0.41	
3406.00	0.41	
3407.50	0.41	
3409.00	0.41	
3410.50	0.41	
3412.00	0.41	
3413.50	0.41	
3415.00	0.41	
3416.50	0.41	
3418.00	0.41	
3419.50	0.41	
3421.00	0.41	
3422.50	0.41	
3424.00	0.41	
3425.50	0.41	
3427.00	0.41	
3428.50	0.41	
3430.00	0.41	
3431.50	0.41	
3433.00	0.41	
3434.50	0.41	
3436.00	0.41	
3437.50	0.41	
3439.00	0.41	
3440.50	0.41	
3442.00	0.41	
3443.50	0.41	
3445.00	0.41	
3446.50	0.41	
3448.00	0.41	
3449.50	0.41	
3451.00	0.41	
3452.50	0.41	
3454.00	0.41	
3455.50	0.41	
3457.00	0.41	
3458.50	0.41	
3460.00	0.41	
3461.50	0.41	
3463.00	0.41	
3464.50	0.41	
3466.00	0.41	
3467.50	0.41	
3469.00	0.41	
3470.50	0.41	
3472.00	0.41	
3473.50	0.41	
3475.00	0.41	
3476.50	0.41	
3478.00	0.41	
3479.50	0.41	
3481.00	0.41	
3482.50	0.41	
3484.00	0.41	
3485.50	0.41	
3487.00	0.41	
3488.50	0.41	
3490.00	0.41	
3491.50	0.41	
3493.00	0.41	
3494.50	0.41	
3496.00	0.41	
3497.50	0.41	
3499.00	0.41	
3500.50	0.41	
3502.00	0.41	
3503.50	0.41	
3505.00	0.41	
3506.50	0.41	
3508.00	0.41	
3509.50	0.41	
3511.00	0.41	
3512.50	0.41	
3514.00	0.41	
3515.50	0.41	
3517.00	0.41	
3518.50	0.41	
3520.00	0.42	
3521.50	0.42	
3523.00	0.42	
3524.50	0.42	
3526.00	0.42	
3527.50	0.42	
3529.00	0.42	
3530.50	0.42	
3532.00	0.42	
3533.50	0.42	
3535.00	0.42	
3536.50	0.42	
3538.00	0.42	
3539.50	0.42	
3541.00	0.42	
3542.50	0.42	
3544.00	0.42	
3545.50	0.42	
3547.00	0.42	
3548.50	0.42	
3550.00	0.42	
3551.50	0.42	
3553.00	0.42	
3554.50	0.42	
3556.00	0.42	
3557.50	0.42	
3559.00	0.42	
3560.50	0.42	
3562.00	0.42	
3563.50	0.42	
3565.00	0.42	
3566.50	0.42	
3568.00	0.42	
3569.50	0.42	
3571.00	0.42	
3572.50	0.42	
3574.00	0.42	
3575.50	0.42	
3577.00	0.42	
3578.50	0.42	
3580.00	0.42	
3581.50	0.42	
3583.00	0.42	
3584.50	0.42	
3586.00	0.42	
3587.50	0.42	
3589.00	0.42	
3590.50	0.42	
3592.00	0.42	
3593.50	0.42	
3595.00	0.42	
3596.50	0.42	
3598.00	0.42	
3599.50	0.42	
3601.00	0.42	
3602.50	0.42	
3604.00	0.42	
3605.50	0.42	
3607.00	0.42	
3608.50	0.42	
3610.00	0.42	
3611.50	0.42	
3613.00	0.42	
3614.50	0.42	
3616.00	0.42	
3617.50	0.42	
3619.00	0.42	
3620.50	0.42	
3622.00	0.42	
3623.50	0.42	
3625.00	0.42	
3626.50	0.42	
3628.00	0.42	
3629.50	0.42	
3631.00	0.42	
3632.50	0.42	
3634.00	0.42	
3635.50	0.42	
3637.00	0.42	
3638.50	0.42	
3640.00	0.42	
3641.50	0.42	
3643.00	0.42	
3644.50	0.42	
3646.00	0.42	
3647.50	0.42	
3649.00	0.42	
3650.50	0.42	
3652.00	0.42	
3653.50	0.42	
3655.00	0.42	
3656.50	0.42	
3658.00	0.42	
3659.50	0.42	
3661.00	0.42	
3662.50	0.42	
3664.00	0.42	
3665.50	0.42	
3667.00	0.42	
3668.50	0.42	
3670.00	0.42	
3671.50	0.42	
3673.00	0.42	
3674.50	0.42	
3676.00	0.42	
3677.50	0.42	
3679.00	0.42	
3680.50	0.43	
3682.00	0.43	
3683.50	0.43	
3685.00	0.43	
3686.50	0.43	
3688.00	0.43	
3689.50	0.43	
3691.00	0.43	
3692.50	0.43	
3694.00	0.43	
3695.50	0.43	
3697.00	0.43	
3698.50	0.43	
3700.00	0.43	
3701.50	0.43	
3703.00	0.43	
3704.50	0.43	
3706.00	0.43	
3707.50	0.43	
3709.00	0.43	
3710.50	0.43	
3712.00	0.43	
3713.50	0.43	
3715.00	0.43	
3716.50	0.43	
3718.00	0.43	
3719.50	0.43	
3721.00	0.43	
3722.50	0.43	
3724.00	0.43	
3725.50	0.43	
3727.00	0.43	
3728.50	0.43	
3730.00	0.43	
3731.50	0.43	
3733.00	0.43	
3734.50	0.43	
3736.00	0.43	
3737.50	0.43	
3739.00	0.43	
3740.50	0.43	
3742.00	0.43	
3743.50	0.43	
3745.00	0.43	
3746.50	0.43	
3748.00	0.43	
3749.50	0.43	
3751.00	0.43	
3752.50	0.43	
3754.00	0.43	
3755.50	0.43	
3757.00	0.43	
3758.50	0.43	
3760.00	0.43	
3761.50	0.43	
3763.00	0.43	
3764.50	0.43	
3766.00	0.43	
3767.50	0.43	
3769.00	0.43	
3770.50	0.43	
3772.00	0.43	
3773.50	0.43	
3775.00	0.43	
3776.50	0.43	
3778.00	0.43	
3779.50	0.43	
3781.00	0.43	
3782.50	0.43	
3784.00	0.43	
3785.50	0.43	
3787.00	0.43	
3788.50	0.43	
3790.00	0.43	
3791.50	0.43	
3793.00	0.43	
3794.50	0.43	
3796.00	0.43	
3797.50	0.43	
3799.00	0.43	
3800.50	0.43	
3802.00	0.43	
3803.50	0.43	
3805.00	0.43	
3806.50	0.43	
3808.00	0.43	
3809.50	0.43	
3811.00	0.43	
3812.50	0.43	
3814.00	0.43	
3815.50	0.43	
3817.00	0.43	
3818.50	0.43	
3820.00	0.43	
3821.50	0.43	
3823.00	0.43	
3824.50	0.43	
3826.00	0.43	
3827.50	0.43	
3829.00	0.43	
3830.50	0.43	
3832.00	0.43	
3833.50	0.43	
3835.00	0.43	
3836.50	0.43	
3838.00	0.43	
3839.50	0.43	
3841.00	0.43	
3842.50	0.43	
3844.00	0.43	
3845.50	0.43	
3847.00	0.43	
3848.50	0.43	
3850.00	0.43	
3851.50	0.43	
3853.00	0.43	
3854.50	0.43	
3856.00	0.43	
3857.50	0.43	
3859.00	0.43	
3860.50	0.43	
3862.00	0.43	
3863.50	0.43	
3865.00	0.43	
3866.50	0.43	
3868.00	0.43	
3869.50	0.43	
3871.00	0.43	
3872.50	0.43	
3874.00	0.43	
3875.50	0.43	
3877.00	0.44	
3878.50	0.44	
3880.00	0.44	
3881.50	0.44	
3883.00	0.44	
3884.50	0.44	
3886.00	0.44	
3887.50	0.44	
3889.00	0.44	
3890.50	0.44	
3892.00	0.44	
3893.50	0.44	
3895.00	0.44	
3896.50	0.44	
3898.00	0.44	
3899.50	0.44	
3901.00	0.44	
3902.50	0.44	
3904.00	0.44	
3905.50	0.44	
3907.00	0.44	
3908.50	0.44	
3910.00	0.44	
3911.50	0.44	
3913.00	0.44	
3914.50	0.44	
3916.00	0.44	
3917.50	0.44	
3919.00	0.44	
3920.50	0.44	
3922.00	0.44	
3923.50	0.44	
3925.00	0.44	
3926.50	0.44	
3928.00	0.44	
3929.50	0.44	
3931.00	0.44	
3932.50	0.44	
3934.00	0.44	
3935.50	0.44	
3937.00	0.44	
3938.50	0.44	
3940.00	0.44	
3941.50	0.44	
3943.00	0.44	
3944.50	0.44	
3946.00	0.44	
3947.50	0.44	
3949.00	0.44	
3950.50	0.44	
3952.00	0.44	
3953.50	0.44	
3955.00	0.44	
3956.50	0.44	
3958.00	0.44	
3959.50	0.44	
3961.00	0.44	
3962.50	0.44	
3964.00	0.44	
3965.50	0.44	
3967.00	0.44	
3968.50	0.44	
3970.00	0.44	
3971.50	0.44	
3973.00	0.44	
3974.50	0.44	
3976.00	0.44	
3977.50	0.44	
3979.00	0.44	
3980.50	0.44	
3982.00	0.44	
3983.50	0.44	
3985.00	0.44	
3986.50	0.44	
3988.00	0.44	
3989.50	0.44	
3991.00	0.44	
3992.50	0.44	
3994.00	0.44	
3995.50	0.44	
3997.00	0.44	
3998.50	0.44	
4000.00	0.44	
